industry,unit,process,metals,carbon,ced,non-renewable,renewable,global warming,global warming.1,ozone formation,climate change,photochemical ozone formation,resource use,carbon.1
fibres,kg ,Aramid st gr,0.0018191218,15.65377333333334,1732.4853,232.65834,0.038976262,1.213548515291,12.0682401218,2.348066,0.00043646874,5.3762229e-05,0.27842681,2.348066
fibres,kg ,Carbon fibre,0.010098035,85.60082666666666,1129.4168,1117.737,0.0,3.38926787184,0.074644636,12.840124,0.0023867781,0.00019915837,0.92302764,12.840124
fibres,kg ,Glass fibre,0.0,1.24,4.72,0.0,0.0,0.096439392,0.0,0.186,3.457449e-05,4.2907449e-06,0.0187884,0.186
